,job_id,title,job_rate,parsed_skills,requested_experience
1447,eyJqb2JfdGl0bGUiOiJEYXRhIEVuZ2luZWVyIiwiaHRpZG9jaWQiOiJyaW1LMFJBSThuZ0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlCQ3FJQlFVMXJNbXhzU1d4WlFUTm5hMWQ0Ykdkbk1IRm1NRm8wUmxsc05uVmFZbk40VFdWUVNWcGxRbXROY21FMlltMHlVSGhZUW5CNFkxSkdUVnBEY3pWblp6ZEtXR2hHTTA5S0xVRjRaM2RyYTFaNVZUQmtNM2xQUTNWZlJraG1SMnd4ZW5Vd2QzaE9RMjVqVnpocmJHdHNUbWROUjNobWJrTnBUa2hYTm1KQmFsZ3lSbTAxY1RKek4wMHdkSEpZU0hkVVdFdEhiblpZTW0xVmNqZEdhVXRWUTFwQkVoZDRiRXhWV2xCaGEwaGtabXcxVG05UU5WcExNWEZCY3hvaVFVeEZVemwxVDJnM05sWkxjMlZSVkVobVZqTlpXSGxNYzBGYVRFNUNlVVpvWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY183IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZGF0YS1lbmdpbmVlci1hdC1ibHVlY2xvdWQtMzY4OTY3NzY1Mj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Engineer,84,"spark, azure, python, sql, excel, c, pyspark",22.0
1448,eyJqb2JfdGl0bGUiOiJDb252ZXJ0IEVjb25vbWV0cmljcyBDb2RlIGZyb20gTWF0bGFiIHRvIFIgYW5kIGltcGxlbWVudCBuZXcgbW9kZWxzIiwiaHRpZG9jaWQiOiJrbzY3a3pjRzFYUUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFcUlDQ3VJQlFVMXJNbXhzUzJoMmN6RmhVbUpGT1RKd2MwTXpRbmd4Y0hCZlYyaERibEZzUldwbFNtVmxiWHBrUm5GS1MzUktXa3hpYUdwM2N6Wk9YME5KTlVWWldGUm1hVU5IYlc1a1FqRm5NRkpQZVZKUllUSmZXbEIxVG1RNWVqSmtSekpJTWxWalJsaHhPRmhvVW1wVFVWSjZXVFJhVkdOblVFSTJibUpHVkZZd1lteHBVa05LU2xJM2FUbFlTVGRNYTNKeVlVRkRNSEk1Tm1kMmVEYzRjR0ZTWlVwU1FubEZUMWhPVDBsNlZuZHlNRFptZFVKMlNsbGxjSFpQUVMweFJEbE1SWEZ6Y1hOUVkyVjViblppVDNweGNsZFhXazVJT1dWT2VsRlBVek5sYmtoWVVSSVhWR3RxTVZwUVZETlBjWHB6Y0hSUlVIUk1UMnR2UVRRYUlrRk1SVk01ZFU1VmFYQlhZamQwZDA5RVNUZGphelo0U0VOYVNXczNVSHBOWVZFIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTkiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvQ29udmVydC1FY29ub21ldHJpY3MtQ29kZS1mcm9tLU1hdGxhYi1hbmQtaW1wbGVtZW50LW5ldy1tb2RlbHNffjAxNmY3YTQ0Mzg2YjliZDdiMy8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Convert Econometrics Code from Matlab to R and implement new models,84,"matlab, r",17.0
1449,eyJqb2JfdGl0bGUiOiJMZWFkIERhdGEgQW5hbHlzdCIsImh0aWRvY2lkIjoiMktZazkxLUstSVFBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXVJQkNxSUJRVTFyTW14c1NqWmhabFozZDJSa1FsSTFPRnBLVEc0eE5XWXhRMmhoYkVJemNuVlBUa1ZpU0VFeVprazRVRWR0ZFhFNFJtOVZTSFZ1U2t0dmNUTkRPRGxmTWt4TFVUSm9ORVpGTFdWdlRXTnNTM1F3UldsaVJXeDBOa2c0UmxSTVVUTm1iek5FUzBWcU5VSkdSVFoxY2twdE5YbEhTVTlXTm5vdGVqSnRRbGx3ZEhFdE0ycG9kbk41UjNkU2JGZG9XbHA0ZEhGclgwOUhWbkZrYjE5d1dsWm5FaGRSUW01dldrMDJSVXBPYlVNd1VFVlFhWFJIZHpKQk9Cb2lRVXhGVXpsMVRrd3RlbVp5WjJoeVptTlNUWGgyUWtaSFJ5MXBXRTlmZWtGWlp3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gSW5kZWVkIiwibGluayI6Imh0dHBzOi8vd3d3LmluZGVlZC5jb20vdmlld2pvYj9qaz1kZWUyZmJkYjY4M2QzN2Q0XHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Lead Data Analyst,84,"python, sql, tableau, postgresql, power_bi",10.0
1450,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgZm9yIFN1cHBseSBDaGFpbiAtIENvbnRyYWN0IHRvIEhpcmUiLCJodGlkb2NpZCI6InlpSzdpcm1tWDY2dF94WkVBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVyY0NDdmNCUVVwSE9VcHJUVEJLVldsVWMxVlNXRzVYTlZWNlFXdExaa3hMVGtkd2NGQTBVM1U1UW13MU1UTXlRMHQxU1hrMmEwMWlMWFpaT1c1SFZ6ZHlPRzR3ZHpCbGFFdDZkWHBqVTI0M2FEZHJUakpKVTJJNWNFbHhVVWRZWTFsa2NIQktOSFUxTkRsYWFHeHBVRkZUWXpOQ1lrMTBTVk5XTWw5bWRHdFBlRTEyYjJrd1NsQmtSRjl2T0VKSk16UTFkMnB0VW1OS2FFNWlkakU0WTNkcmRHOXFaVEpLTVVFelZHa3hMWHBLYzFKcFNXb3dWbmxIWmkwd1pWbGhPV28xWlVWeE5qZHRTMEZ3TFZGdk1GbHZiVTB5VVdFMldsODJVMFJvUldGUVIxQlJMV3R5TUZGdGFFWkJhamxqZG1WemJYTXhjVkpLVWpCRlVSSVhlV2RLVVZwMWFtbEhjRTlvYVMxblVITk1lWEZuUVhjYUlrRkdXSEpGWTNCbExXNDRkM0ozZEd0RlZGUklZVEpVZWxsUGNHSmFaSFk1TFhjIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvRGF0YS1BbmFseXN0LWZvci1TdXBwbHktQ2hhaW5ffjAxYjQxZjA1NmIyZjVjY2UyZS8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Data Analyst for Supply Chain - Contract to Hire,84,"python, sql, excel",19.0
1451,eyJqb2JfdGl0bGUiOiJNYXJrZXQgUmVzZWFyY2ggRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJzOFhFa0g2N0ZMZ0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlCQ3FJQlFVRjBWbXhpUXpCalFqY3hTalZFVkhOS09XeHFiMGsyTkdWVFpWOU5YME5QUms1dk4yRmlaVUZFVjBaME5tMVhTVlkwVjI1YVMwVXdOWFpOZUZoMlJXdExRMEp3V1haU1YwZFFXamxxVUZoZlMzTXhkR1F4T0doelNYQlpkbDlCVWxwWmEwaGZWVEZOVUhGaGIwbEpWRzVJY2s1UVVsQnhOblJoYTNaa2VWWkZZbDkyU2tSQmIwc3dhbFl3TjB4TWJrNVJjVWRJUjAxWmJtbHhXRFpOZGxSM0VoYzNVR2xZV1Y5eVpFYzNlbGsxVG05UU1EbEhWREJCYXhvaVFVUlZlVVZIWTBWSVEwVnFNVGh2T0RNME1sOVJTVzFpUzNGSU5WbGZXa0kzZHciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xNyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBQb3NpdGlvbnMgRm9yIENvbCBVIEZhbnMiLCJsaW5rIjoiaHR0cHM6Ly9wb3NpdGlvbnMuY3UtZmMuY29tL2pvYnMvbWFya2V0LXJlc2VhcmNoLWRhdGEtYW5hbHlzdC11bml0ZWQtc3RhdGVzLzgyNDAwNzYwOS0yLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Market Research Data Analyst,84,"sql, excel, tableau, power_bi, snowflake, sas, r, spreadsheet",4.0
1452,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6Im9rQ3g4Wjh6YUV5YlBsQm9BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0JDcmNCUVV4UGJuQlpWMWgwY0hCeWVUZGpXRzUyTVc4eVpsaEZka3hyWkVJMVpXcFNMVXhqYkVReVRWcGhNVFJNVUc5cFJXSmZOSGR3YzBacWFXNWhXblppTjNkNGFsQmxUMHhrT1Y4eFQzZG5iV1JaZDNKd1pFZzVhWGRKVGpscGVVTXRjMHBhU2pGNFRrOHdURFZQVlhWek1XSnhUSFJKU0hkV1pISnViSFZpTlRCT1ZHcDNSREk0YlRWVFVURkZOVUZsTlZoVGVVUkxUV000V0dwdWNERjBkak5vZVZKU2IyZFZZM2xoZDNsSGNTMWFXVEEwV21oQkVoZFZVekpYV21ScVJrWmlTMGQzWW10UWFUUkhiSE5CTkJvaVFVcDNheTA0WkRsdlNFaEVSbXRxVTFZMGRESkRXREZ2ZFRnMVZXcFJUalppWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9EYXRhLUFuYWx5c3RffjAxMzI3MDE4M2E0ZTE3YmRiNi8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Data Analyst,84,"powerpoint, excel",25.0
1453,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgZm9yIFJlYWwgRXN0YXRlIE1hcmtldCBSZXBvcnRzIiwiaHRpZG9jaWQiOiJVVG1RQmdmRDhyLXlWNTB5QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFcUlDQ3VJQlFVeFBibkJaVm1kS1kxVkVlbmRsWjJGelFuZDFaamxGUm5GeWRUVjVTMVZHUkZFemJqUnRVak53TkhkdFNHRmxVR3RxVGpjd2VFWmtZMnREV0ROSk9DMHlPRTQzWmtwclFVSlhXalpMWmxoVlQzazVValoxWDFwcmEyOXpRMFJSTVhkVmMwRnRNSEpZUzA1T2ExVnZTRXBKWDNwT04zUm1UbkZNVUVKSGIwcGtNRk5xY1hkT05sOVJiSE0wTURsU1UwOWFjbk5aZURKS09WVjJkMU5OV0docU1HZHpNVkJETFdaalUwaDBOREZaZUc0eWFGTkNNbXcyYjJSU01HaEVZMWcwUTFGMlh6ZzBNRmhGYW1OWVZ6Rm1NRmhETmtjNFVrcDJTV3hvWTBwaVFSSVhVV3BOTTFwWlZHRkVTbnBpY0hSUlVITTRaVFF3UVUwYUlrRktkMnN0T0daeVpFWXdlR1ZoY0dWNUxXNVJZbkZNVVMxeFJWVmxWRXMzUm1jIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTUiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvRGF0YS1BbmFseXN0LWZvci1SZWFsLUVzdGF0ZS1NYXJrZXQtUmVwb3J0c19+MDEwNjQyZjFkNGM0ODYxZDhlLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst for Real Estate Market Reports,84,Go,17.0
1454,eyJqb2JfdGl0bGUiOiJBcnRpZmljaWFsIEludGVsbGlnZW5jZSBFbmdpbmVlciAoUmVtb3RlKSIsImNvbXBhbnlfbmFtZSI6IkZvcmQgTW90b3IgQ29tcGFueSIsImFkZHJlc3NfY2l0eSI6IkF1c3RpbiwgVFgiLCJodGlkb2NpZCI6Ild2Y01teTAtS0M2bkE3UmxBQUFBQUE9PSIsImdsIjoidXMifQ==,Artificial Intelligence Engineer (Remote),84,"Machine Learning, AI, Problem Identification, Model Deployment, Software Lifecycle, Data Engineering, Model Building, MLOps, Generative AI, Technical Writing",21.0
1455,eyJqb2JfdGl0bGUiOiJTZW5pb3IgRnJvbnQtRW5kIEpTIEVuZ2luZWVyIiwiY29tcGFueV9uYW1lIjoiQ29iYmxlV2ViIiwiYWRkcmVzc19jaXR5IjoiR2VvcmdpYSIsImh0aWRvY2lkIjoiVmNlMHpXTTR6MTVZbm16WEFBQUFBQT09IiwiZ2wiOiJ1cyJ9,Senior Front-End JS Engineer,158,"React, JavaScript, TypeScript, HTML, CSS, Redux, Cypress, Node.js, UX/UI design, Design systems",25.0
1456,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6IjFzWDZqcktIUHlXXzJhZXBBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0NDcmNDUVV4UGJuQlpWbUZOYUdGaGJXTTFlRVJmY0VKeldrZDBkMU5mYUVSWmMyMVRWVVZ6WldNeVYwdzNaREZIVldkNmVFUmtjekJqVGxSWE9WZDNNRGx0Wm1Fek5HeDJPRk4yTUd0V2NuZGxOMk5vVXpGMVFXRlZXWEZMV1ZwU1dXeFhSR2w0Tm10SVYwNWxiM2hwWjJKc1RXRjRWM1J4UlZaSFV6WldkR2t5ZVZCeGR6QnJNMEUzTWpOS2JtWmFlak52Vm0xeWVWaDRXVlkyZVVKU1dscFZUV3hUUzNkUmR5MHRUa2hVZEdKbFRrMXFSMFpaUVdsNWNXWlNhbGszTXpWdlZHdHllazk0WVZSWU4xVjZWamh6VERWNlNFOWpWMHhoYnpaMk1IRm9TSFpVVVdsNVluZGFSM2QyU0ZKdFJHbEVSRUprWlZaVVQxbE9UbFpDVms5cGRYWjFjR1p0VUZScE5rZHpVMGhCZG1KUGRXODBXV3MyU2toMVptVlJObWxqTVhFd1JGQldjVVJuVmsxc2R6RTRiV1JQVlROalYwVVNGMUp1WjJaYVkzRllTRzh5ZFRWT2IxQTNUall4Y1VGTkdpSkJTbmRyTFRobU1ISkZTVGx3UW1WeFlVSkRSRmxtZEd3M2NWWlJlWGcyTUVKQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9kYXRhLWFuYWx5c3QtYXQtYWdtLXRlY2gtc29sdXRpb25zLWEtd2JlbmMtYW5kLW1iZS1jZXJ0aWZpZWQtY29tcGFueS10aGF0LXNwZWNpYWxpemVzLWluLXByb3ZpZGluZy1pdC1zdGFmZmluZy0zNzM0NDY0ODMwP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst,84,"sql, excel, spss, sas, powerpoint",25.0
1457,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgLSBNYXRlcm5hbCBBY2Nlc3MgdG8gSGVhbHRoIFNlcnZpY2VzIiwiaHRpZG9jaWQiOiIyRkxidFRJMlBBTFJfamRpQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFcmNDQ3ZjQlFVeFBibkJaVmxWdFNuRmtkbFJUYkdScFoyRnRSV2c1VkY5ZmRVSlNTRzUxVGpscWFGQlhiR3BNZHpJemRIcGxRMlk1UzNOWWJEYzVkVk5OTmpGQ01EVjZiSGxxT0cwMWNrRm1Sa2hIUlZkeFVtWm9UbDlSUVhKNVFpMWtTWFEwTFhZNU9YVllWVEJVUTFwZlVEaHZXamMxVUhweVgzUnZSMEo2VFhORk9WTkpMVU5XUmtFM00xaDVhbTQ0U1d4YWVuSmtiVEJSWmxOSFl6VnJOemhRTkZwUmVEbDFiMXBIZGpCVE0yNDNXWFpTUTBkaVNtWkZaVjlIVG1OR1UyNVVURVJGTUhsWVdtTllSRTVCUW1JelRsOTRRMXBGTTNWdGNHSmllbnBWY0RkSFdITnZUV1ZRVDFwSU5rNW5OVmt3U1VwMU9EVXpheElYVVc4NFdGcGFTM1JFYzNGb2EyUlZVR2RpTmtFdFFYY2FJa0ZLZDJzdE9HVkZTM1EyVDJONlIyc3pNWE5YWlZsMk5HUnhkamhrZEdkSmNtYyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIFVwd29yayIsImxpbmsiOiJodHRwczovL3d3dy51cHdvcmsuY29tL2ZyZWVsYW5jZS1qb2JzL2FwcGx5L0RhdGEtQW5hbHlzdC1NYXRlcm5hbC1BY2Nlc3MtSGVhbHRoLVNlcnZpY2VzX34wMTU5YzFhN2U5ZjA4Mzg3YzcvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst - Maternal Access to Health Services,84,"SAS, Tableau, Power BI, Python, R",25.0
1458,eyJqb2JfdGl0bGUiOiJTZWdtZW50YXRpb24gVGVtcGxhdGUgRGV2ZWxvcG1lbnQgLSBsb29raW5nIGZvciBhbiBpbW1lZGlhdGx5IGF2YWlsYWJsZSBFeGNlbCBQcm8gIC8gRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJFdDhCbXBfZTBla0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdUlDQ3FJQ1FVVnpOMnBPVW1SeWRpMTFjRkJuYjFWTU4wRkJOaTAwYUdOUlRFSkRVWG8zYVVremNVRTRSbVZRYUc1SmNVSk5WbGh0WDBoWGJVTldSbWd3T0RnMFlrWjNjV1F6WTJsZkxXaEtXbEJFVVRBMFdqTktkM2MyVXpOQ2RHRm5SVFJCTVVKQlpGQklWRFJJYlVWamVtTXpNMWczWjBwcWRrRndaSFEzV1dWa2FtdDVNazlPYUc5VGVYVnZUV041Y1hBMmJGTlFUbXRYU0d4bloxZHpVR3hYUW5oa2VFcDFPVmRCVERseVZFUlJPRkp6UmtFNGFEVnZhMFZpZDNWVlEzQm9abXRXU1RWbGJETm9VMjVuVUVaeWEzQjVhMHBSUlhKcVJtcGxXRWxtVldwTVRraElWM1poTFdSbGIwSlNWRXhpUkVKRVkyNUxkSEpSVkVsbk9HNTJNbWg2TkRZeVMwNUJTMlJHV1VoWU9VdHlXR0ZYVVVvM1ltUkNVbW81TjBNeFJIY1NGMUV4ZVZkYVQzcFpUa3d5Um5oak9GQjFTbUZPTmtFMEdpSkJUeTB3Y213ME1GSkVlVVJDU1RSWFdGSkNZVTFQVDFSa04yZDFkR3R5YjBSMyIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzUiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvU2VnbWVudGF0aW9uLVRlbXBsYXRlLURldmVsb3BtZW50LWxvb2tpbmctZm9yLWltbWVkaWF0bHktYXZhaWxhYmxlLUV4Y2VsLVByby1EYXRhLUFuYWx5c3RffjAxZTlkYmIyMDY4YTYwMzMzNi8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Segmentation Template Development - looking for an immediatly...,84,Excel,22.0
1459,eyJqb2JfdGl0bGUiOiJSZW1vdGUgRGF0YSBBbmFseXN0IEpvYnMiLCJodGlkb2NpZCI6IndkMXc1aFYtNDFCRUU4cWJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVU1MVYyaGpiazFmWjFKbWRVVlRiR2xKTW5NelFtbzNkV2xwVFY5RWNqWnVWVkZSTmxwdVRFaDZkbFZMWlhZek9WTkxkekZ2YzA5NlMyTnliWEpCY1VWcmMzcFpSa05KVjNwemNqVm9XbVE1YVUxbmN6TXlORGxzZGpWYUxVcGtSR2cyWkd3elJWQk5iVUZIVG1kaExVTldPR3R5Y2tOcVpqRllhVXg0V1cxck5XRjFXblk0Y0VGVmRsSkZjRFpXTFRKNlNrbERhME5RTWkxRWQxUk1SakZKUkZaT1RYUnJaRVpWWTJaMVREQnVhVUpzY1VSc09YQlRTSGRPUWtWeGNrY3RlbTh3TVZSUk5YSkVFaGQ2U0ZWdlduRnVNVUU0VURod2RGRlFiMGxsWld0QlRSb2lRVkJZYUcwMVltYzVMVFpmWkc1TlEydDRlVXhLUkd3d2VIVndSR0ppUzJ0NlVRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTAiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gVGhlIEVsaXRlIEpvYiIsImxpbmsiOiJodHRwczovL3RoZWVsaXRlam9iLmNvbS9qb2IvMjg1OS9yZW1vdGUtZGF0YS1hbmFseXN0LWpvYnM/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Remote Data Analyst Jobs,84,"python, sql, tableau, power_bi, r",13.0
1460,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6InlTQ3FpVTVGNy1PUkg0RUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVxSUNDdUlCUVVwSE9VcHJUMnR5Vm5aa09IaFVSR3QwYTJkM1prWnBVbU5wVkdJeGNVcHFjbUZ6ZEY5RGRtMTZNbW80WVZsamRXaFRSMWt5YVRsalJWUlhjMmxmYzFONlExTmlaRlZTTVMxdU1XOWhlbHBOY1VwUE4weFFNMUZZVURkQmVrUXpUVUZRVGtKaVowVTFPWHBUYWs1a1lubExYMU5IV0ZaS2VsUlJkVmxWY1ZGVVJ6bFlSelpQWjFSR1oyRTRVbVpKU25GclptWjVRbGxmVDFSRFZGY3dXWE4yZERWQ2RFOXpVVzlRZUdabk5tZE1TMWx6T0RKMllXWXlZM2czV0hST1pXeENMVzl0VkUxNWRIbHhXV3MxVVVob1gxaDZNREV0YWs5bE9ETXlNRWR2ZHhJWFUzbFdSVnB2Y2pWRmNFeHpjSFJSVUhwbE1sSTJRVlVhSWtGR1dISkZZMjlETldGTVQwSlhaM1pzU1RCcVJIZHdjRTFGY3pocVdrOVJOV2MiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xNCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBKb2JzIiwibGluayI6Imh0dHBzOi8vam9icy5mb3JjZXMubmV0L2pvYnMvZGF0YS1hbmFseXN0LXVuaXRlZC1zdGF0ZXMvMTMyNDY2MzE1MS0yLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst,84,"sap, sql",16.0
1461,eyJqb2JfdGl0bGUiOiJEZXZPcHMgRW5naW5lZXIiLCJjb21wYW55X25hbWUiOiJOb3J0aGVybiBMaWdodCIsImFkZHJlc3NfY2l0eSI6IlVuaXRlZCBTdGF0ZXMiLCJodGlkb2NpZCI6IlMycWE3UzBvLXEtanZGQkZBQUFBQUE9PSIsImdsIjoidXMifQ==,DevOps Engineer,84,"DevOps, Kubernetes, AWS, EC2, S3, RDS, Lambda, cloud architecture, automation, monitoring",30.0
